sid, performer, compatibility, turn, dir, col, resp, corr, rt
5,1,1,0,1,2,0,1,7
5,1,2,1,1,1,1,1,0.364209279
5,1,2,0,2,2,0,1,7
5,1,2,0,2,2,0,1,7
5,1,2,1,1,1,1,1,0.386771053
5,1,2,0,2,2,0,1,7
5,1,1,0,1,2,0,1,7
5,1,1,1,2,1,1,1,0.346835026
5,1,1,1,2,1,1,1,0.397111642
5,1,1,1,2,1,1,1,0.385840571
5,1,1,0,1,2,0,1,7
5,1,2,0,2,2,0,1,7
5,1,2,1,1,1,1,1,0.313058158
5,1,2,1,1,1,1,1,0.395705262
5,1,1,0,1,2,0,1,7
5,1,2,1,1,1,1,1,0.304640031
5,1,1,1,2,1,1,1,0.353940137
5,1,1,1,2,1,1,1,0.341703523
5,1,2,1,1,1,1,1,0.360483302
5,1,1,1,2,1,1,1,0.344666627
5,1,1,0,1,2,0,1,7
5,1,1,1,2,1,1,1,0.319212488
5,1,2,0,2,2,0,1,7
5,1,2,0,2,2,0,1,7
5,1,2,0,2,2,0,1,7
5,1,2,1,1,1,1,1,0.36183175
5,1,1,0,1,2,0,1,7
5,1,1,0,1,2,0,1,7
5,1,2,0,2,2,0,1,7
5,1,2,1,1,1,1,1,0.339096648
5,1,2,0,2,2,0,1,7
5,1,1,0,1,2,0,1,7
5,1,1,1,2,1,1,1,0.365555928
5,1,2,0,2,2,0,1,7
5,1,1,1,2,1,1,1,0.27173296
5,1,1,0,1,2,0,1,7
5,1,1,1,2,1,1,1,0.279656893
5,1,1,0,1,2,0,1,7
5,1,1,0,1,2,0,1,7
5,1,2,1,1,1,1,1,0.366417808
5,1,1,1,2,1,1,1,0.350996193
5,1,2,0,2,2,0,1,7
5,1,2,0,2,2,0,1,7
5,1,1,0,1,2,0,1,7
5,1,2,1,1,1,1,1,0.362788049
5,1,1,1,2,1,1,1,0.411587119
5,1,2,1,1,1,1,1,0.366585495
5,1,2,0,2,2,0,1,7
5,1,2,1,1,1,1,1,0.308176634
5,1,2,1,1,1,1,1,0.389427349
5,1,1,0,1,2,0,1,7
5,1,2,1,1,1,1,1,0.332144667
5,1,2,0,2,2,0,1,7
5,1,1,1,2,1,1,1,0.367264262
5,1,2,1,1,1,1,1,0.386298781
5,1,2,0,2,2,0,1,7
5,1,1,1,2,1,1,1,0.328704484
5,1,2,1,1,1,1,1,0.31471359
5,1,1,1,2,1,1,1,0.30005729
5,1,2,0,2,2,0,1,7
5,1,2,0,2,2,0,1,7
5,1,1,0,1,2,0,1,7
5,1,2,1,1,1,1,1,0.342071458
5,1,1,0,1,2,0,1,7
5,1,1,1,2,1,1,1,0.31559517
5,1,1,0,1,2,0,1,7
5,1,1,0,1,2,0,1,7
5,1,1,1,2,1,1,1,0.370967428
5,1,2,0,2,2,0,1,7
5,2,2,0,2,2,0,1,7
5,2,1,0,1,2,0,1,7
5,2,1,0,1,2,0,1,7
5,2,1,1,2,1,1,1,0.301194219
5,2,2,1,1,1,1,1,0.32104838
5,2,1,1,2,1,1,1,0.306951115
5,2,2,0,2,2,0,1,7
5,2,1,1,2,1,1,1,0.281068931
5,2,1,0,1,2,0,1,7
5,2,1,0,1,2,0,1,7
5,2,1,1,2,1,1,1,0.336347183
5,2,2,0,2,2,0,1,7
5,2,2,0,2,2,0,1,7
5,2,1,1,2,1,1,1,0.391071155
5,2,2,1,1,1,1,1,0.44221748
5,2,2,1,1,1,1,1,0.333810829
5,2,2,1,1,1,1,1,0.320172139
5,2,2,1,1,1,1,1,0.33812549
5,2,2,0,2,2,0,1,7
5,2,1,0,1,2,0,1,7
5,2,1,1,2,1,1,1,0.297418112
5,2,1,1,2,1,1,1,0.316229654
5,2,2,1,1,1,1,1,0.335566932
5,2,1,0,1,2,0,1,7
5,2,1,1,2,1,1,1,0.308033358
5,2,2,0,2,2,0,1,7
5,2,1,0,1,2,0,1,7
5,2,1,0,1,2,0,1,7
5,2,2,1,1,1,1,1,0.330033405
5,2,2,1,1,1,1,1,0.336309387
5,2,1,0,1,2,0,1,7
5,2,2,1,1,1,1,1,0.340628239
5,2,2,1,1,1,1,1,0.363158814
5,2,2,0,2,2,0,1,7
5,2,2,0,2,2,0,1,7
5,2,2,0,2,2,0,1,7
5,2,2,0,2,2,0,1,7
5,2,1,0,1,2,0,1,7
5,2,1,1,2,1,1,1,0.34443432
5,2,1,1,2,1,1,1,0.329064846
5,2,1,0,1,2,0,1,7
5,2,1,0,1,2,0,1,7
5,2,2,0,2,2,0,1,7
5,2,1,1,2,1,1,1,0.339990108
5,2,2,1,1,1,1,1,0.358181453
5,2,1,1,2,1,1,1,0.312299769
5,2,2,1,1,1,1,1,0.365030999
5,2,2,0,2,2,0,1,7
5,2,1,1,2,1,1,1,0.305277489
5,2,2,0,2,2,0,1,7
5,2,2,0,2,2,0,1,7
5,2,2,0,2,2,0,1,7
5,2,2,1,1,1,1,1,0.316048658
5,2,1,0,1,2,0,1,7
5,2,1,1,2,1,1,1,0.318875254
5,2,1,0,1,2,0,1,7
5,2,2,1,1,1,1,1,0.389685086
5,2,2,1,1,1,1,1,0.343578271
5,2,1,0,1,2,0,1,7
5,2,1,1,2,1,1,1,0.316599851
5,2,1,1,2,1,1,1,0.334607721
5,2,1,1,2,1,1,1,0.322735036
5,2,2,0,2,2,0,1,7
5,2,2,1,1,1,1,1,0.358172791
5,2,1,0,1,2,0,1,7
5,2,2,1,1,1,1,1,0.331745606
5,2,1,0,1,2,0,1,7
5,2,1,1,2,1,1,1,0.336635312
5,2,2,1,1,1,1,1,0.355027045
5,2,1,0,1,2,0,1,7
5,2,2,0,2,2,0,1,7
5,2,1,0,1,2,0,1,7
5,2,2,1,1,1,1,1,0.365917598
5,2,2,1,1,1,1,1,0.35241946
5,2,2,0,2,2,0,1,7
5,2,1,1,2,1,1,1,0.357897715
5,2,2,0,2,2,0,1,7
5,2,1,0,1,2,0,1,7
5,2,1,1,2,1,1,1,0.317769723
5,2,2,0,2,2,0,1,7
5,2,1,0,1,2,0,1,7
5,2,1,1,2,1,1,1,0.30877094
5,2,2,0,2,2,0,1,7
5,2,1,0,1,2,0,1,7
5,2,2,0,2,2,0,1,7
5,2,1,0,1,2,0,1,7
5,2,2,0,2,2,0,1,7
5,2,2,1,1,1,1,1,0.356781755
5,2,1,0,1,2,0,1,7
5,2,2,1,1,1,1,1,0.330197884
5,2,1,1,2,1,1,1,0.379263601
5,2,2,0,2,2,0,1,7
5,2,2,1,1,1,1,1,0.352628344
5,2,2,1,1,1,1,1,0.338668757
5,2,1,1,2,1,1,1,0.328182263
5,2,2,1,1,1,1,1,0.342935041
5,2,2,0,2,2,0,1,7
5,2,1,1,2,1,1,1,0.349114914
5,2,1,1,2,1,1,1,0.400452435
5,2,1,0,1,2,0,1,7
5,2,1,0,1,2,0,1,7
5,2,2,1,1,1,1,1,0.71075218
5,2,1,1,2,1,1,1,0.474740083
5,2,1,1,2,1,1,1,0.365634186
5,2,2,1,1,1,1,1,0.385397873
5,2,1,0,1,2,0,1,7
5,2,2,0,2,2,0,1,7
5,2,2,1,1,1,1,1,0.31101164
5,2,2,0,2,2,0,1,7
5,2,2,0,2,2,0,1,7
5,2,1,1,2,1,1,1,0.334993638
5,2,2,1,1,1,1,1,0.351653583
5,2,1,0,1,2,0,1,7
5,2,1,1,2,1,1,1,0.326031963
5,2,1,0,1,2,0,1,7
5,2,2,0,2,2,0,1,7
5,2,2,0,2,2,0,1,7
5,2,2,1,1,1,1,1,0.335923191
5,2,1,0,1,2,0,1,7
5,2,1,1,2,1,1,1,0.341537194
5,2,2,0,2,2,0,1,7
5,2,2,1,1,1,1,1,0.318265553
5,2,2,1,1,1,1,1,0.336268004
5,2,1,0,1,2,0,1,7
5,2,1,0,1,2,0,1,7
5,2,1,1,2,1,1,1,0.329014891
5,2,1,0,1,2,0,1,7
5,2,2,0,2,2,0,1,7
5,2,2,1,1,1,1,1,0.32020337
5,2,2,1,1,1,1,1,0.338514737
5,2,1,0,1,2,0,1,7
5,2,1,1,2,1,1,1,0.311241621
5,2,2,0,2,2,0,1,7
5,2,2,0,2,2,0,1,7
5,2,1,1,2,1,1,1,0.333869415
5,2,1,1,2,1,1,1,0.320471729
5,2,1,0,1,2,0,1,7
5,2,2,1,1,1,1,1,0.327667537
5,2,2,0,2,2,0,1,7
5,2,1,1,2,1,1,1,0.330860007
5,2,1,0,1,2,0,1,7
5,2,1,1,2,1,1,1,0.303714951
5,2,1,0,1,2,0,1,7
5,2,2,0,2,2,0,1,7
5,2,1,0,1,2,0,1,7
5,2,2,1,1,1,1,1,0.315142689
5,2,1,1,2,1,1,1,0.332978657
5,2,1,0,1,2,0,1,7
5,2,2,0,2,2,0,1,7
5,2,1,1,2,1,1,1,0.291823386
5,2,2,0,2,2,0,1,7
5,2,2,1,1,1,1,1,0.394204552
5,2,1,0,1,2,0,1,7
5,2,1,1,2,1,1,1,0.302756821
5,2,2,1,1,1,1,1,0.289516039
5,2,2,1,1,1,1,1,0.274762438
5,2,2,1,1,1,1,1,0.294723673
5,2,1,1,2,1,1,1,0.314199624
5,2,2,0,2,2,0,1,7
5,2,2,0,2,2,0,1,7
5,2,1,1,2,1,1,1,0.303537515
5,2,2,1,1,1,1,1,0.291571881
5,2,2,0,2,2,0,1,7
5,2,2,1,1,1,1,1,0.329051986
5,2,1,0,1,2,0,1,7
5,2,2,1,1,1,1,1,0.366196242
5,2,1,1,2,1,1,1,0.318803195
5,2,2,0,2,2,0,1,7
5,2,1,0,1,2,0,1,7
5,2,1,1,2,1,1,1,0.312062149
5,2,2,0,2,2,0,1,7
5,2,1,1,2,1,1,1,0.415200866
5,2,1,0,1,2,0,1,7
5,2,2,0,2,2,0,1,7
5,2,2,1,1,1,1,1,0.339332424
5,2,1,0,1,2,0,1,7
5,2,2,0,2,2,0,1,7
5,2,1,1,2,1,1,1,0.36383555
5,2,1,0,1,2,0,1,7
5,2,2,1,1,1,1,1,0.305926225
5,2,2,0,2,2,0,1,7
5,2,1,0,1,2,0,1,7
5,2,2,1,1,1,1,1,0.392130181
5,2,2,0,2,2,0,1,7
5,2,2,0,2,2,0,1,7
5,2,1,1,2,1,1,1,0.320039433
5,2,1,0,1,2,0,1,7
5,2,1,1,2,1,1,1,0.326836127
5,2,2,1,1,1,1,1,0.376864161
5,2,2,1,1,1,1,1,0.364720013
5,2,2,1,1,1,1,1,0.317048573
5,2,2,1,1,1,1,1,0.335637814
5,2,2,0,2,2,0,1,7
5,2,1,0,1,2,0,1,7
5,2,1,1,2,1,1,1,0.327123332
5,2,2,0,2,2,0,1,7
5,2,1,0,1,2,0,1,7
5,2,1,1,2,1,1,1,0.319502412
5,2,1,0,1,2,0,1,7
5,2,1,1,2,1,1,1,0.290771625
5,2,1,1,2,1,1,1,0.374564089
5,2,1,0,1,2,0,1,7
5,2,1,0,1,2,0,1,7
5,2,2,0,2,2,0,1,7
5,2,2,1,1,1,1,1,0.321085645
5,2,2,1,1,1,1,1,0.337987318
5,2,1,1,2,1,1,1,0.325498996
5,2,1,0,1,2,0,1,7
5,2,1,0,1,2,0,1,7
5,2,2,0,2,2,0,1,7
5,2,1,1,2,1,1,1,0.305002004
5,2,2,0,2,2,0,1,7
5,2,1,1,2,1,1,1,0.3086239
5,2,2,0,2,2,0,1,7
5,2,2,1,1,1,1,1,0.346003448
5,2,1,1,2,1,1,1,0.33162849
5,2,2,1,1,1,1,1,0.317841607
5,2,1,0,1,2,0,1,7
5,2,2,1,1,1,1,1,0.291628022
5,2,2,0,2,2,0,1,7
5,2,2,0,2,2,0,1,7
5,2,2,1,1,1,1,1,0.351217256
5,2,2,0,2,2,0,1,7
5,2,1,0,1,2,0,1,7
5,2,1,0,1,2,0,1,7
5,2,2,1,1,1,1,1,0.326072875
5,2,1,0,1,2,0,1,7
5,2,1,1,2,1,1,1,0.332390056
5,2,1,1,2,1,1,1,0.348208473
5,2,1,1,2,1,1,1,0.398915103
5,2,2,1,1,1,1,1,0.321210919
5,2,2,1,1,1,1,1,0.309930423
5,2,1,0,1,2,0,1,7
5,2,2,0,2,2,0,1,7
5,2,2,0,2,2,0,1,7
5,2,1,1,2,1,1,1,0.350366525
5,2,1,0,1,2,0,1,7
5,2,2,0,2,2,0,1,7
5,2,1,1,2,1,1,1,0.343729611
5,2,2,1,1,1,1,1,0.331786499
6,1,2,0,2,2,0,1,7
6,1,2,0,2,2,0,1,7
6,1,1,0,1,2,0,1,7
6,1,1,0,1,2,0,1,7
6,1,1,0,1,2,0,1,7
6,1,1,1,2,1,1,1,0.322889974
6,1,2,1,1,1,1,1,0.37369897
6,1,2,0,2,2,0,1,7
6,1,1,1,2,1,1,1,0.282310877
6,1,2,1,1,1,1,1,0.334211697
6,1,2,1,1,1,1,1,0.321141798
6,1,2,1,1,1,1,1,0.338861319
6,1,2,0,2,2,0,1,7
6,1,1,0,1,2,0,1,7
6,1,1,1,2,1,1,1,0.267008617
6,1,1,0,1,2,0,1,7
6,1,2,1,1,1,1,1,0.463012674
6,1,1,1,2,1,1,1,0.354034487
6,1,1,1,2,1,1,1,0.309592022
6,1,2,0,2,2,0,1,7
6,1,2,1,1,1,1,1,0.249176074
6,1,2,0,2,2,0,1,7
6,1,1,1,2,1,1,1,0.318822169
6,1,1,1,2,1,1,1,0.273888906
6,1,2,0,2,2,0,1,7
6,1,2,0,2,2,0,1,7
6,1,2,1,1,1,1,1,0.295989191
6,1,1,0,1,2,0,1,7
6,1,2,0,2,2,0,1,7
6,1,1,0,1,2,0,1,7
6,1,1,0,1,2,0,1,7
6,1,2,1,1,1,1,1,0.294276456
6,1,1,1,2,1,1,1,0.342897116
6,1,1,1,2,1,1,1,0.331516187
6,1,2,0,2,2,0,1,7
6,1,1,0,1,2,0,1,7
6,1,2,1,1,1,1,1,0.321920295
6,1,1,0,1,2,0,1,7
6,1,1,1,2,1,1,1,0.296560723
6,1,2,1,1,1,1,1,0.314247244
6,1,2,1,1,1,1,1,0.363191413
6,1,2,1,1,1,1,1,0.286064175
6,1,2,1,1,1,1,1,0.304626822
6,1,1,0,1,2,0,1,7
6,1,1,1,2,1,1,1,0.28026852
6,1,1,0,1,2,0,1,7
6,1,2,1,1,1,1,1,0.283181227
6,1,2,0,2,2,0,1,7
6,1,2,0,2,2,0,1,7
6,1,2,0,2,2,0,1,7
6,1,2,0,2,2,0,1,7
6,1,1,1,2,1,1,1,0.282017509
6,1,2,0,2,2,0,1,7
6,1,1,1,2,1,1,1,0.348967657
6,1,1,0,1,2,0,1,7
6,1,2,1,1,1,1,1,0.290835338
6,1,1,0,1,2,0,1,7
6,1,1,1,2,1,1,1,0.328189865
6,1,1,1,2,1,1,1,0.34503625
6,1,1,0,1,2,0,1,7
6,1,1,1,2,1,1,1,0.383713661
6,1,2,0,2,2,0,1,7
6,1,2,0,2,2,0,1,7
6,1,2,0,2,2,0,1,7
6,1,1,0,1,2,0,1,7
6,1,2,0,2,2,0,1,7
6,1,1,1,2,1,1,1,0.366260626
6,1,1,1,2,1,1,1,0.41718042
6,1,1,1,2,1,1,1,0.402063959
6,1,1,0,1,2,0,1,7
6,1,1,1,2,1,1,1,0.375616472
6,1,1,0,1,2,0,1,7
6,1,2,1,1,1,1,1,0.286415708
6,1,1,0,1,2,0,1,7
6,1,2,1,1,1,1,1,0.290921133
6,1,2,1,1,1,1,1,0.438137857
6,1,2,0,2,2,0,1,7
6,1,1,0,1,2,0,1,7
6,1,2,1,1,1,1,1,0.363722528
6,1,2,1,1,1,1,1,0.41617561
6,1,1,0,1,2,0,1,7
6,1,1,1,2,1,1,1,0.291318399
6,1,2,0,2,2,0,1,7
6,1,1,0,1,2,0,1,7
6,1,2,1,1,1,1,1,0.348984934
6,1,1,1,2,1,1,1,1.133087615
6,1,2,0,2,2,0,1,7
6,1,1,1,2,1,1,1,0.307376779
6,1,2,1,1,1,1,1,0.3249821
6,1,1,0,1,2,0,1,7
6,1,2,0,2,2,0,1,7
6,1,1,0,1,2,0,1,7
6,1,2,0,2,2,0,1,7
6,1,1,1,2,1,1,1,0.419299256
6,1,2,1,1,1,1,1,0.340308503
6,1,2,1,1,1,1,1,0.296759333
6,1,1,1,2,1,1,1,0.281223016
6,1,2,1,1,1,1,1,0.334146278
6,1,2,0,2,2,0,1,7
6,1,1,0,1,2,0,1,7
6,1,1,0,1,2,0,1,7
6,1,2,0,2,2,0,1,7
6,1,2,0,2,2,0,1,7
6,1,1,1,2,1,1,1,0.413511456
6,1,2,1,1,1,1,1,0.367749794
6,1,2,1,1,1,1,1,0.354308335
6,1,2,0,2,2,0,1,7
6,1,1,1,2,1,1,1,0.293957831
6,1,1,0,1,2,0,1,7
6,1,1,0,1,2,0,1,7
6,1,2,0,2,2,0,1,7
6,1,1,1,2,1,1,1,0.305321391
6,1,1,0,1,2,0,1,7
6,1,2,0,2,2,0,1,7
6,1,1,0,1,2,0,1,7
6,1,1,1,2,1,1,1,0.347290034
6,1,1,1,2,1,1,1,0.332722823
6,1,2,1,1,1,1,1,0.318737085
6,1,2,1,1,1,1,1,0.304913169
6,1,2,1,1,1,1,1,0.35588712
6,1,1,0,1,2,0,1,7
6,1,2,1,1,1,1,1,0.474925516
6,1,1,0,1,2,0,1,7
6,1,2,0,2,2,0,1,7
6,1,1,1,2,1,1,1,0.337450581
6,1,2,0,2,2,0,1,7
6,1,1,0,1,2,0,1,7
6,1,2,0,2,2,0,1,7
6,1,1,1,2,1,1,1,0.317046376
6,1,2,1,1,1,1,1,0.400025307
6,1,1,0,1,2,0,1,7
6,1,1,1,2,1,1,1,0.308297072
6,1,1,1,2,1,1,1,0.327591079
6,1,2,0,2,2,0,1,7
6,1,2,1,1,1,1,1,0.331508975
6,1,2,1,1,1,1,1,0.382882882
6,1,1,0,1,2,0,1,7
6,1,2,0,2,2,0,1,7
6,1,1,1,2,1,1,1,0.279238532
6,1,2,1,1,1,1,1,0.359551407
6,1,2,0,2,2,0,1,7
6,1,2,0,2,2,0,1,7
6,1,2,1,1,1,1,1,0.287405835
6,1,1,0,1,2,0,1,7
6,1,2,1,1,1,1,1,0.421090398
6,1,1,0,1,2,0,1,7
6,1,1,1,2,1,1,1,0.330401014
6,1,2,0,2,2,0,1,7
6,1,1,1,2,1,1,1,0.303307615
6,1,1,0,1,2,0,1,7
6,1,1,0,1,2,0,1,7
6,1,2,1,1,1,1,1,0.390322468
6,1,1,0,1,2,0,1,7
6,1,2,1,1,1,1,1,0.365356868
6,1,1,1,2,1,1,1,0.350489218
6,1,2,0,2,2,0,1,7
6,1,1,1,2,1,1,1,0.324583662
6,1,2,0,2,2,0,1,7
6,1,1,1,2,1,1,1,0.295915732
6,1,2,1,1,1,1,1,0.345902169
6,1,2,1,1,1,1,1,0.364620422
6,1,2,1,1,1,1,1,0.38371828
6,1,1,1,2,1,1,1,0.305406443
6,1,1,0,1,2,0,1,7
6,1,2,0,2,2,0,1,7
6,1,1,0,1,2,0,1,7
6,1,2,1,1,1,1,1,0.284570983
6,1,2,1,1,1,1,1,0.367492429
6,1,2,0,2,2,0,1,7
6,1,1,1,2,1,1,1,0.435630799
6,1,1,1,2,1,1,1,0.358965483
6,1,1,0,1,2,0,1,7
6,1,1,0,1,2,0,1,7
6,1,1,1,2,1,1,1,0.319833157
6,1,2,0,2,2,0,1,7
6,1,1,1,2,1,1,1,0.484913405
6,1,2,1,1,1,1,1,0.309782709
6,1,2,0,2,2,0,1,7
6,1,1,0,1,2,0,1,7
6,1,2,0,2,2,0,1,7
6,1,2,0,2,2,0,1,7
6,1,1,0,1,2,0,1,7
6,1,1,1,2,1,1,1,0.324848509
6,1,1,1,2,1,1,1,0.313336552
6,1,1,1,2,1,1,1,0.329753644
6,1,1,0,1,2,0,1,7
6,1,2,1,1,1,1,1,0.304114832
6,1,1,0,1,2,0,1,7
6,1,2,0,2,2,0,1,7
6,1,2,1,1,1,1,1,0.264154269
6,1,2,0,2,2,0,1,7
6,1,2,1,1,1,1,1,0.268060297
6,1,2,1,1,1,1,1,0.383542513
6,1,1,0,1,2,0,1,7
6,1,1,0,1,2,0,1,7
6,1,2,0,2,2,0,1,7
6,1,2,1,1,1,1,1,0.32835187
6,1,2,0,2,2,0,1,7
6,1,1,1,2,1,1,1,0.30312695
6,1,1,1,2,1,1,1,0.351702938
6,1,1,1,2,1,1,1,0.30643842
6,1,1,1,2,1,1,1,0.357379269
6,1,1,1,2,1,1,1,0.281155224
6,1,1,1,2,1,1,1,0.298514058
6,1,2,1,1,1,1,1,0.349937286
6,1,1,0,1,2,0,1,7
6,1,2,1,1,1,1,1,0.355512135
6,1,2,0,2,2,0,1,7
6,1,1,0,1,2,0,1,7
6,1,2,1,1,1,1,1,0.347038817
6,1,2,0,2,2,0,1,7
6,1,2,0,2,2,0,1,7
6,1,2,0,2,2,0,1,7
6,1,1,0,1,2,0,1,7
6,1,2,1,1,1,1,1,0.343335198
6,1,2,0,2,2,0,1,7
6,1,1,0,1,2,0,1,7
6,1,1,0,1,2,0,1,7
6,1,2,1,1,1,1,1,0.416673672
6,1,1,1,2,1,1,1,0.372638617
6,1,1,0,1,2,0,1,7
6,1,1,1,2,1,1,1,0.375498015
6,1,1,1,2,1,0,0,7
6,1,2,0,2,2,0,1,7
6,1,2,1,1,1,1,1,0.272827954
6,1,2,0,2,2,0,1,7
6,1,2,1,1,1,1,1,0.310292386
6,1,2,0,2,2,0,1,7
6,1,1,0,1,2,0,1,7
6,1,2,1,1,1,1,1,0.300356003
6,1,2,0,2,2,0,1,7
6,1,2,1,1,1,1,1,0.274074396
6,1,1,0,1,2,0,1,7
6,1,1,0,1,2,0,1,7
6,1,1,1,2,1,1,1,0.26705424
6,1,2,1,1,1,1,1,0.315304957
6,1,1,1,2,1,1,1,0.333373571
6,1,1,1,2,1,1,1,0.321222938
6,1,1,0,1,2,0,1,7
6,1,2,0,2,2,0,1,7
6,2,1,0,1,2,0,1,7
6,2,2,1,1,1,1,1,0.560837433
6,2,2,0,2,2,0,1,7
6,2,1,0,1,2,0,1,7
6,2,1,1,2,1,1,1,0.390338712
6,2,1,0,1,2,0,1,7
6,2,2,1,1,1,1,1,0.460299983
6,2,2,0,2,2,0,1,7
6,2,1,1,2,1,1,1,0.466175238
6,2,2,1,1,1,1,1,0.388717628
6,2,1,1,2,1,1,1,0.343061301
6,2,2,0,2,2,0,1,7
6,2,1,1,2,1,1,1,0.316790071
6,2,2,1,1,1,1,1,0.345045307
6,2,2,0,2,2,0,1,7
6,2,1,1,2,1,1,1,0.40360026
6,2,2,0,2,2,0,1,7
6,2,1,0,1,2,0,1,7
6,2,2,1,1,1,1,1,0.427282094
6,2,1,0,1,2,0,1,7
6,2,2,1,1,1,1,1,0.528299293
6,2,1,0,1,2,0,1,7
6,2,2,1,1,1,1,1,0.372949153
6,2,2,0,2,2,0,1,7
6,2,1,0,1,2,0,1,7
6,2,2,1,1,1,1,1,0.396350813
6,2,1,0,1,2,0,1,7
6,2,2,1,1,1,1,1,0.368586897
6,2,2,0,2,2,0,1,7
6,2,2,0,2,2,0,1,7
6,2,2,1,1,1,1,1,0.394565246
6,2,1,0,1,2,0,1,7
6,2,1,1,2,1,1,1,0.366451607
6,2,2,0,2,2,0,1,7
6,2,1,1,2,1,1,1,0.402846012
6,2,1,1,2,1,1,1,0.358429183
6,2,1,0,1,2,0,1,7
6,2,1,1,2,1,1,1,0.365605629
6,2,2,0,2,2,0,1,7
6,2,1,1,2,1,1,1,0.367378205
6,2,1,0,1,2,0,1,7
6,2,2,1,1,1,1,1,0.661697291
6,2,1,0,1,2,0,1,7
6,2,2,0,2,2,0,1,7
6,2,2,1,1,1,1,1,0.364651028
6,2,2,1,1,1,1,1,0.352607122
6,2,1,1,2,1,1,1,0.369381666
6,2,1,1,2,1,1,1,0.324572441
6,2,2,0,2,2,0,1,7
6,2,1,1,2,1,1,1,0.330873269
6,2,1,0,1,2,0,1,7
6,2,1,1,2,1,1,1,0.30286027
6,2,2,0,2,2,0,1,7
6,2,1,0,1,2,0,1,7
6,2,2,1,1,1,1,1,0.454615245
6,2,2,1,1,1,1,1,0.664173988
6,2,1,1,2,1,1,1,0.714598252
6,2,1,0,1,2,0,1,7
6,2,2,0,2,2,0,1,7
6,2,2,0,2,2,0,1,7
6,2,1,1,2,1,1,1,0.308529273
6,2,2,1,1,1,1,1,0.294824508
6,2,1,0,1,2,0,1,7
6,2,2,1,1,1,1,1,0.333035806
6,2,1,1,2,1,1,1,0.352836423
6,2,2,1,1,1,1,1,0.338971035
6,2,2,0,2,2,0,1,7
6,2,1,0,1,2,0,1,7
6,2,1,0,1,2,0,1,7
6,2,2,1,1,1,1,1,0.285894958
6,2,2,0,2,2,0,1,7
6,2,1,1,2,1,1,1,0.321825948
6,2,2,0,2,2,0,1,7
6,2,1,0,1,2,0,1,7
6,2,2,1,1,1,1,1,0.312383366
6,2,1,0,1,2,0,1,7
6,2,2,0,2,2,0,1,7
6,2,1,1,2,1,1,1,0.305265262
6,2,1,1,2,1,1,1,0.676004007
6,2,2,0,2,2,0,1,7
6,2,1,0,1,2,0,1,7
6,2,1,0,1,2,0,1,7
6,2,1,1,2,1,1,1,0.367149966
6,2,2,0,2,2,0,1,7
6,2,1,0,1,2,0,1,7
6,2,2,1,1,1,1,1,0.293233442
6,2,2,1,1,1,1,1,0.342607811
6,2,2,0,2,2,0,1,7
6,2,1,1,2,1,1,1,0.315660918
6,2,1,1,2,1,1,1,0.366646359
6,2,2,1,1,1,1,1,0.354796451
6,2,2,1,1,1,1,1,0.307865138
6,2,2,0,2,2,0,1,7
6,2,2,1,1,1,1,1,0.315923863
6,2,1,0,1,2,0,1,7
6,2,1,0,1,2,0,1,7
6,2,1,1,2,1,1,1,0.336040188
6,2,2,0,2,2,0,1,7
6,2,1,1,2,1,1,1,0.310360379
6,2,2,0,2,2,0,1,7
6,2,2,1,1,1,1,1,0.284614039
6,2,2,1,1,1,1,1,0.397061992
6,2,1,1,2,1,1,1,0.479219709
6,2,1,0,1,2,0,1,7
6,2,1,1,2,1,1,1,0.356272514
6,2,1,0,1,2,0,1,7
6,2,1,0,1,2,0,1,7
6,2,2,0,2,2,0,1,7
6,2,2,0,2,2,0,1,7
6,2,2,1,1,1,1,1,0.32143408
6,2,1,0,1,2,0,1,7
6,2,2,1,1,1,1,1,0.294435461
6,2,1,1,2,1,1,1,0.410847306
6,2,1,1,2,1,1,1,0.362988132
6,2,2,0,2,2,0,1,7
6,2,2,0,2,2,0,1,7
6,2,2,0,2,2,0,1,7
6,2,2,1,1,1,1,1,0.311142492
6,2,1,1,2,1,1,1,0.615986605
6,2,1,0,1,2,0,1,7
6,2,1,1,2,1,1,1,0.548243406
6,2,2,1,1,1,1,1,0.373058715
6,2,2,0,2,2,0,1,7
6,2,2,1,1,1,1,1,0.314096603
6,2,1,0,1,2,0,1,7
6,2,1,1,2,1,1,1,0.352875332
6,2,1,0,1,2,0,1,7
6,2,1,0,1,2,0,1,7
6,2,1,1,2,1,1,1,0.313257639
6,2,2,0,2,2,0,1,7
6,2,2,0,2,2,0,1,7
6,2,2,1,1,1,1,1,0.33614146
6,2,1,0,1,2,0,1,7
6,2,2,0,2,2,0,1,7
6,2,2,0,2,2,0,1,7
6,2,1,0,1,2,0,1,7
6,2,1,1,2,1,1,1,0.363921177
6,2,2,1,1,1,1,1,0.511607184
6,2,1,1,2,1,1,1,0.402211666
6,2,2,1,1,1,1,1,0.324041016
6,2,1,0,1,2,0,1,7
6,2,2,0,2,2,0,1,7
6,2,1,0,1,2,0,1,7
6,2,2,1,1,1,1,1,0.334553995
6,2,2,1,1,1,1,1,0.417254321
6,2,2,1,1,1,1,1,0.402058252
6,2,1,1,2,1,1,1,0.390469503
6,2,1,1,2,1,1,1,0.312559087
6,2,1,0,1,2,0,1,7
