sid,group,initblk,epoch,trial,task,compatibility,targ,col,dir,resp,corr,rt
226,High,2,1,42,2,2,1,1,1,1,1,0.378527922
226,High,2,1,43,2,0,0,2,1,0,1,0
226,High,2,1,44,2,1,1,1,2,1,1,0.429650249
226,High,2,1,45,2,1,1,1,2,1,1,0.468373582
226,High,2,1,46,2,1,1,1,2,1,1,0.325688569
226,High,2,1,47,2,0,0,2,2,0,1,0
226,High,2,1,48,2,0,0,2,2,0,1,0
226,High,2,1,49,2,1,1,1,2,1,1,0.381279825
226,High,2,1,50,2,0,0,2,2,0,1,0
226,High,2,1,51,2,0,0,2,2,0,1,0
226,High,2,1,52,2,0,0,2,1,0,1,0
226,High,2,1,53,2,1,1,1,2,1,1,0.326133977
226,High,2,1,54,2,2,1,1,1,1,1,0.412115326
226,High,2,1,55,2,2,1,1,1,1,1,0.331681726
226,High,2,1,56,2,0,0,2,1,0,1,0
226,High,2,1,57,2,2,1,1,1,1,1,0.338802491
226,High,2,1,58,2,0,0,2,2,0,1,0
226,High,2,1,59,2,0,0,2,1,0,1,0
226,High,2,1,60,2,2,1,1,1,1,1,0.362056019
226,High,2,1,61,1,1,1,1,2,0,0,0
226,High,2,1,62,1,0,0,2,2,0,1,0
226,High,2,1,63,1,1,1,1,2,1,1,0.301038063
226,High,2,1,64,1,0,0,2,1,0,1,0
226,High,2,1,65,1,0,0,2,2,0,1,0
226,High,2,1,66,1,2,1,1,1,1,1,0.324846228
226,High,2,1,67,1,0,0,2,2,0,1,0
226,High,2,1,68,1,0,0,2,2,0,1,0
226,High,2,1,69,1,2,1,1,1,1,1,0.316823926
226,High,2,1,70,1,1,1,1,2,0,0,0
226,High,2,1,71,1,0,0,2,1,0,1,0
226,High,2,1,72,1,2,1,1,1,1,1,0.339677876
226,High,2,1,73,1,1,1,1,2,1,1,0.423099846
226,High,2,1,74,1,0,0,2,1,0,1,0
226,High,2,1,75,1,1,1,1,2,1,1,0.336327331
226,High,2,1,76,1,2,1,1,1,1,1,0.383704082
226,High,2,1,77,1,2,1,1,1,1,1,0.369138688
226,High,2,1,78,1,0,0,2,1,0,1,0
226,High,2,1,79,1,0,0,2,1,0,1,0
226,High,2,1,80,1,0,0,2,2,0,1,0
226,High,2,1,81,1,2,1,1,1,1,1,0.379223412
226,High,2,1,82,1,2,1,1,1,1,1,0.332955706
226,High,2,1,83,1,0,0,2,1,0,1,0
226,High,2,1,84,1,2,1,1,1,1,1,0.306095863
226,High,2,1,85,1,0,0,2,1,0,1,0
226,High,2,1,86,1,1,1,1,2,1,1,0.280021236
226,High,2,1,87,1,1,1,1,2,1,1,0.331617158
226,High,2,1,88,1,0,0,2,1,0,1,0
226,High,2,1,89,1,1,1,1,2,1,1,0.272883669
226,High,2,1,90,1,0,0,2,2,0,1,0
226,High,2,1,91,1,0,0,2,1,0,1,0
226,High,2,1,92,1,2,1,1,1,1,1,0.297231216
226,High,2,1,93,1,1,1,1,2,1,1,0.345725048
226,High,2,1,94,1,0,0,2,1,0,1,0
226,High,2,1,95,1,0,0,2,2,0,1,0
226,High,2,1,96,1,1,1,1,2,1,1,0.307575883
226,High,2,1,97,1,2,1,1,1,1,1,0.357544621
226,High,2,1,98,1,0,0,2,2,0,1,0
226,High,2,1,99,1,0,0,2,2,0,1,0
226,High,2,1,100,1,0,0,2,2,0,1,0
226,High,2,1,101,1,2,1,1,1,1,1,0.301190878
226,High,2,1,102,1,0,0,2,1,0,1,0
226,High,2,1,103,1,0,0,2,2,0,1,0
226,High,2,1,104,1,1,1,1,2,1,1,0.326911148
226,High,2,1,105,1,0,0,2,2,0,1,0
226,High,2,1,106,1,0,0,2,2,0,1,0
226,High,2,1,107,1,1,1,1,2,1,1,0.382224715
226,High,2,1,108,1,1,1,1,2,1,1,0.366953515
226,High,2,1,109,1,2,1,1,1,1,1,0.418432878
226,High,2,1,110,1,2,1,1,1,1,1,0.340579836
226,High,2,1,111,1,0,0,2,2,0,1,0
226,High,2,1,112,1,0,0,2,1,0,1,0
226,High,2,1,113,1,2,1,1,1,1,1,0.395882026
226,High,2,1,114,1,1,1,1,2,1,1,0.382379997
226,High,2,1,115,1,2,1,1,1,1,1,0.371206811
226,High,2,1,116,1,0,0,2,2,0,1,0
226,High,2,1,117,1,0,0,2,1,0,1,0
226,High,2,1,118,1,0,0,2,1,0,1,0
226,High,2,1,119,1,0,0,2,1,0,1,0
226,High,2,1,120,1,1,1,1,2,1,1,0.366196208
226,High,2,2,121,2,0,0,2,1,0,1,0
226,High,2,2,122,2,2,1,1,1,1,1,0.441398913
226,High,2,2,123,2,2,1,1,1,1,1,0.396511117
226,High,2,2,124,2,0,0,2,1,0,1,0
226,High,2,2,125,2,1,1,1,2,1,1,0.306213367
226,High,2,2,126,2,0,0,2,2,0,1,0
226,High,2,2,127,2,2,1,1,1,1,1,0.309059983
226,High,2,2,128,2,2,1,1,1,1,1,0.456954505
226,High,2,2,129,2,0,0,2,1,0,1,0
226,High,2,2,130,2,0,0,2,2,0,1,0
226,High,2,2,131,2,0,0,2,1,0,1,0
226,High,2,2,132,2,1,1,1,2,1,1,0.273973422
226,High,2,2,133,2,1,1,1,2,1,1,0.32350363
226,High,2,2,134,2,0,0,2,2,0,1,0
226,High,2,2,135,2,1,1,1,2,1,1,0.298822584
226,High,2,2,136,2,1,1,1,2,1,1,0.379769864
226,High,2,2,137,2,0,0,2,2,0,1,0
226,High,2,2,138,2,2,1,1,1,1,1,0.385234425
226,High,2,2,139,2,0,0,2,2,0,1,0
226,High,2,2,140,2,0,0,2,1,0,1,0
226,High,2,2,141,2,0,0,2,2,0,1,0
226,High,2,2,142,2,2,1,1,1,0,0,0
226,High,2,2,143,2,2,1,1,1,0,0,0
226,High,2,2,144,2,0,0,2,1,0,1,0
226,High,2,2,145,2,2,1,1,1,1,1,0.277770531
226,High,2,2,146,2,0,0,2,1,0,1,0
226,High,2,2,147,2,1,1,1,2,1,1,0.314854788
226,High,2,2,148,2,1,1,1,2,1,1,0.492451572
226,High,2,2,149,2,1,1,1,2,1,1,0.415458838
226,High,2,2,150,2,0,0,2,2,0,1,0
226,High,2,2,151,2,0,0,2,2,0,1,0
226,High,2,2,152,2,0,0,2,2,0,1,0
226,High,2,2,153,2,0,0,2,2,0,1,0
226,High,2,2,154,2,2,1,1,1,1,1,0.251104855
226,High,2,2,155,2,1,1,1,2,1,1,0.334750971
226,High,2,2,156,2,2,1,1,1,1,1,0.290148608
226,High,2,2,157,2,0,0,2,1,0,1,0
226,High,2,2,158,2,0,0,2,1,0,1,0
226,High,2,2,159,2,1,1,1,2,1,1,0.378634529
226,High,2,2,160,2,0,0,2,1,0,1,0
226,High,2,2,161,2,1,1,1,2,0,0,0
226,High,2,2,162,2,0,0,2,2,0,1,0
226,High,2,2,163,2,2,1,1,1,1,1,0.374922567
226,High,2,2,164,2,2,1,1,1,1,1,0.424151999
226,High,2,2,165,2,0,0,2,2,0,1,0
226,High,2,2,166,2,0,0,2,1,0,1,0
226,High,2,2,167,2,1,1,1,2,1,1,0.286433418
226,High,2,2,168,2,1,1,1,2,1,1,0.37021381
226,High,2,2,169,2,2,1,1,1,1,1,0.325804458
226,High,2,2,170,2,0,0,2,1,0,1,0
226,High,2,2,171,2,0,0,2,1,0,1,0
226,High,2,2,172,2,0,0,2,2,0,1,0
226,High,2,2,173,2,1,1,1,2,1,1,0.304680367
226,High,2,2,174,2,0,0,2,1,0,1,0
226,High,2,2,175,2,0,0,2,1,0,1,0
226,High,2,2,176,2,1,1,1,2,1,1,0.263790265
226,High,2,2,177,2,0,0,2,2,0,1,0
226,High,2,2,178,2,0,0,2,2,0,1,0
226,High,2,2,179,2,2,1,1,1,1,1,0.286705504
226,High,2,2,180,2,2,1,1,1,1,1,0.401322974
226,High,2,2,181,1,2,1,1,1,0,0,0
226,High,2,2,182,1,0,0,2,2,0,1,0
226,High,2,2,183,1,1,1,1,2,1,1,0.358705409
226,High,2,2,184,1,0,0,2,1,0,1,0
226,High,2,2,185,1,1,1,1,2,1,1,0.332175438
226,High,2,2,186,1,1,1,1,2,1,1,0.289617766
226,High,2,2,187,1,0,0,2,1,0,1,0
226,High,2,2,188,1,0,0,2,2,0,1,0
226,High,2,2,189,1,0,0,2,1,0,1,0
226,High,2,2,190,1,1,1,1,2,1,1,0.395158522
226,High,2,2,191,1,0,0,2,1,0,1,0
226,High,2,2,192,1,2,1,1,1,1,1,0.429716077
226,High,2,2,193,1,2,1,1,1,1,1,0.482163024
226,High,2,2,194,1,1,1,1,2,1,1,0.435569282
226,High,2,2,195,1,0,0,2,2,1,0,0.582599024
226,High,2,2,196,1,2,1,1,1,1,1,0.347037888
226,High,2,2,197,1,0,0,2,2,0,1,0
226,High,2,2,198,1,2,1,1,1,1,1,0.444890873
226,High,2,2,199,1,0,0,2,1,0,1,0
226,High,2,2,200,1,0,0,2,2,0,1,0
226,High,2,2,201,1,1,1,1,2,1,1,0.341852176
226,High,2,2,202,1,1,1,1,2,1,1,0.393172293
226,High,2,2,203,1,0,0,2,1,0,1,0
226,High,2,2,204,1,1,1,1,2,0,0,0
226,High,2,2,205,1,0,0,2,2,0,1,0
226,High,2,2,206,1,0,0,2,1,0,1,0
226,High,2,2,207,1,2,1,1,1,1,1,0.293172372
226,High,2,2,208,1,0,0,2,1,0,1,0
226,High,2,2,209,1,0,0,2,1,0,1,0
226,High,2,2,210,1,0,0,2,2,0,1,0
226,High,2,2,211,1,2,1,1,1,1,1,0.304054875
226,High,2,2,212,1,2,1,1,1,1,1,0.323399493
226,High,2,2,213,1,0,0,2,2,0,1,0
226,High,2,2,214,1,1,1,1,2,1,1,0.296057757
226,High,2,2,215,1,1,1,1,2,1,1,0.440874254
226,High,2,2,216,1,0,0,2,2,0,1,0
226,High,2,2,217,1,0,0,2,1,0,1,0
226,High,2,2,218,1,2,1,1,1,1,1,0.305907198
226,High,2,2,219,1,0,0,2,2,0,1,0
226,High,2,2,220,1,2,1,1,1,1,1,0.341172327
226,High,2,2,221,1,0,0,2,2,0,1,0
226,High,2,2,222,1,1,1,1,2,1,1,0.282670042
226,High,2,2,223,1,1,1,1,2,1,1,0.333225551
226,High,2,2,224,1,2,1,1,1,1,1,0.319582132
226,High,2,2,225,1,0,0,2,2,0,1,0
226,High,2,2,226,1,0,0,2,1,0,1,0
226,High,2,2,227,1,0,0,2,2,0,1,0
226,High,2,2,228,1,2,1,1,1,1,1,0.296939853
226,High,2,2,229,1,0,0,2,1,0,1,0
226,High,2,2,230,1,1,1,1,2,1,1,0.304066141
226,High,2,2,231,1,2,1,1,1,1,1,0.387272332
226,High,2,2,232,1,2,1,1,1,1,1,0.310416737
226,High,2,2,233,1,0,0,2,2,0,1,0
226,High,2,2,234,1,2,1,1,1,1,1,0.346084581
226,High,2,2,235,1,0,0,2,1,0,1,0
226,High,2,2,236,1,1,1,1,2,1,1,0.318949004
226,High,2,2,237,1,0,0,2,1,0,1,0
226,High,2,2,238,1,1,1,1,2,1,1,0.323114522
226,High,2,2,239,1,0,0,2,1,0,1,0
226,High,2,2,240,1,0,0,2,2,0,1,0
226,High,2,3,241,2,0,0,2,1,0,1,0
226,High,2,3,242,2,1,1,1,2,1,1,0.366273688
226,High,2,3,243,2,0,0,2,2,0,1,0
226,High,2,3,244,2,2,1,1,1,1,1,0.306692904
226,High,2,3,245,2,1,1,1,2,1,1,0.455737879
226,High,2,3,246,2,2,1,1,1,1,1,0.34396783
226,High,2,3,247,2,0,0,2,2,0,1,0
226,High,2,3,248,2,0,0,2,2,0,1,0
226,High,2,3,249,2,0,0,2,2,0,1,0
226,High,2,3,250,2,2,1,1,1,1,1,0.322164956
226,High,2,3,251,2,2,1,1,1,1,1,0.30779771
226,High,2,3,252,2,0,0,2,1,0,1,0
226,High,2,3,253,2,0,0,2,1,0,1,0
226,High,2,3,254,2,0,0,2,1,0,1,0
226,High,2,3,255,2,1,1,1,2,1,1,0.286275941
226,High,2,3,256,2,0,0,2,2,0,1,0
226,High,2,3,257,2,1,1,1,2,1,1,0.29216299
226,High,2,3,258,2,0,0,2,1,0,1,0
226,High,2,3,259,2,1,1,1,2,1,1,0.298692563
226,High,2,3,260,2,2,1,1,1,1,1,0.314818068
226,High,2,3,261,2,0,0,2,1,0,1,0
226,High,2,3,262,2,1,1,1,2,1,1,0.434977902
226,High,2,3,263,2,0,0,2,1,0,1,0
226,High,2,3,264,2,2,1,1,1,1,1,0.378326599
226,High,2,3,265,2,0,0,2,2,0,1,0
226,High,2,3,266,2,1,1,1,2,1,1,0.349502683
226,High,2,3,267,2,2,1,1,1,1,1,0.366631104
226,High,2,3,268,2,0,0,2,1,0,1,0
226,High,2,3,269,2,2,1,1,1,1,1,0.310787926
226,High,2,3,270,2,0,0,2,2,0,1,0
226,High,2,3,271,2,1,1,1,2,1,1,0.2855273
226,High,2,3,272,2,0,0,2,2,0,1,0
226,High,2,3,273,2,1,1,1,2,1,1,0.255859342
226,High,2,3,274,2,2,1,1,1,1,1,0.371624527
226,High,2,3,275,2,2,1,1,1,1,1,0.3576073
226,High,2,3,276,2,1,1,1,2,1,1,0.374923952
226,High,2,3,277,2,0,0,2,1,0,1,0
226,High,2,3,278,2,0,0,2,2,0,1,0
226,High,2,3,279,2,0,0,2,2,0,1,0
226,High,2,3,280,2,0,0,2,1,0,1,0
226,High,2,3,281,2,1,1,1,2,0,0,0
226,High,2,3,282,2,2,1,1,1,1,1,0.440985387
226,High,2,3,283,2,1,1,1,2,1,1,0.330213754
226,High,2,3,284,2,0,0,2,2,0,1,0
226,High,2,3,285,2,0,0,2,2,0,1,0
226,High,2,3,286,2,1,1,1,2,1,1,0.322915433
226,High,2,3,287,2,0,0,2,1,0,1,0
226,High,2,3,288,2,1,1,1,2,1,1,0.327725664
226,High,2,3,289,2,2,1,1,1,1,1,0.442118145
226,High,2,3,290,2,2,1,1,1,1,1,0.300819774
226,High,2,3,291,2,0,0,2,2,0,1,0
226,High,2,3,292,2,1,1,1,2,1,1,0.337805716
226,High,2,3,293,2,2,1,1,1,1,1,0.355359793
226,High,2,3,294,2,2,1,1,1,1,1,0.310438802
226,High,2,3,295,2,0,0,2,1,0,1,0
226,High,2,3,296,2,0,0,2,2,0,1,0
226,High,2,3,297,2,0,0,2,1,0,1,0
226,High,2,3,298,2,0,0,2,1,0,1,0
226,High,2,3,299,2,0,0,2,1,0,1,0
226,High,2,3,300,2,0,0,2,2,0,1,0
226,High,2,3,301,1,0,0,2,1,0,1,0
226,High,2,3,302,1,2,1,1,1,1,1,0.42951515
226,High,2,3,303,1,0,0,2,2,0,1,0
226,High,2,3,304,1,0,0,2,1,0,1,0
226,High,2,3,305,1,0,0,2,2,0,1,0
226,High,2,3,306,1,1,1,1,2,1,1,0.376694898
226,High,2,3,307,1,0,0,2,2,0,1,0
226,High,2,3,308,1,0,0,2,1,0,1,0
226,High,2,3,309,1,0,0,2,1,0,1,0
226,High,2,3,310,1,1,1,1,2,1,1,0.419885778
226,High,2,3,311,1,2,1,1,1,1,1,0.374031932
226,High,2,3,312,1,2,1,1,1,1,1,0.392387176
226,High,2,3,313,1,1,1,1,2,1,1,0.346878252
226,High,2,3,314,1,2,1,1,1,1,1,0.301944704
226,High,2,3,315,1,0,0,2,2,0,1,0
226,High,2,3,316,1,2,1,1,1,1,1,0.33891098
226,High,2,3,317,1,0,0,2,1,0,1,0
226,High,2,3,318,1,1,1,1,2,1,1,0.343621299
226,High,2,3,319,1,0,0,2,2,0,1,0
226,High,2,3,320,1,1,1,1,2,1,1,0.315161353
226,High,2,3,321,1,0,0,2,1,0,1,0
226,High,2,3,322,1,0,0,2,1,0,1,0
226,High,2,3,323,1,2,1,1,1,1,1,0.306852083
226,High,2,3,324,1,1,1,1,2,1,1,0.295612642
226,High,2,3,325,1,2,1,1,1,1,1,0.347442504
226,High,2,3,326,1,0,0,2,1,0,1,0
226,High,2,3,327,1,0,0,2,2,0,1,0
226,High,2,3,328,1,1,1,1,2,0,0,0
226,High,2,3,329,1,0,0,2,2,0,1,0
226,High,2,3,330,1,0,0,2,1,0,1,0
226,High,2,3,331,1,2,1,1,1,1,1,0.328036465
226,High,2,3,332,1,0,0,2,1,0,1,0
226,High,2,3,333,1,1,1,1,2,1,1,0.364844811
226,High,2,3,334,1,1,1,1,2,1,1,0.449004734
226,High,2,3,335,1,0,0,2,2,0,1,0
226,High,2,3,336,1,0,0,2,2,0,1,0
226,High,2,3,337,1,0,0,2,2,0,1,0
226,High,2,3,338,1,1,1,1,2,1,1,0.42670966
226,High,2,3,339,1,2,1,1,1,1,1,0.380581448
226,High,2,3,340,1,2,1,1,1,1,1,0.302656144
226,High,2,3,341,1,0,0,2,1,0,1,0
226,High,2,3,342,1,2,1,1,1,1,1,0.373093045
226,High,2,3,343,1,0,0,2,1,0,1,0
226,High,2,3,344,1,0,0,2,1,0,1,0
226,High,2,3,345,1,1,1,1,2,1,1,0.363942587
226,High,2,3,346,1,1,1,1,2,1,1,0.38233347
226,High,2,3,347,1,2,1,1,1,1,1,0.401844746
226,High,2,3,348,1,0,0,2,2,0,1,0
226,High,2,3,349,1,1,1,1,2,1,1,0.403745962
226,High,2,3,350,1,1,1,1,2,1,1,0.359898057
226,High,2,3,351,1,0,0,2,2,0,1,0
226,High,2,3,352,1,0,0,2,1,0,1,0
226,High,2,3,353,1,2,1,1,1,1,1,0.480187591
226,High,2,3,354,1,0,0,2,2,0,1,0
226,High,2,3,355,1,2,1,1,1,1,1,0.323221699
226,High,2,3,356,1,2,1,1,1,1,1,0.374269439
226,High,2,3,357,1,0,0,2,2,0,1,0
226,High,2,3,358,1,0,0,2,2,0,1,0
226,High,2,3,359,1,0,0,2,1,0,1,0
226,High,2,3,360,1,1,1,1,2,1,1,0.41670563
226,High,2,4,361,2,0,0,2,1,0,1,0
226,High,2,4,362,2,1,1,1,2,1,1,0.37334878
226,High,2,4,363,2,0,0,2,2,0,1,0
226,High,2,4,364,2,2,1,1,1,1,1,0.345399564
226,High,2,4,365,2,2,1,1,1,1,1,0.459906601
226,High,2,4,366,2,2,1,1,1,1,1,0.383448476
226,High,2,4,367,2,1,1,1,2,1,1,0.336906222
226,High,2,4,368,2,0,0,2,2,0,1,0
226,High,2,4,369,2,2,1,1,1,1,1,0.309785143
226,High,2,4,370,2,0,0,2,2,0,1,0
226,High,2,4,371,2,0,0,2,1,0,1,0
226,High,2,4,372,2,1,1,1,2,1,1,0.335466259
226,High,2,4,373,2,0,0,2,1,0,1,0
226,High,2,4,374,2,0,0,2,2,0,1,0
226,High,2,4,375,2,0,0,2,1,0,1,0
226,High,2,4,376,2,0,0,2,1,0,1,0
226,High,2,4,377,2,1,1,1,2,1,1,0.395201894
226,High,2,4,378,2,2,1,1,1,1,1,0.445783449
226,High,2,4,379,2,0,0,2,2,0,1,0
226,High,2,4,380,2,1,1,1,2,1,1,0.42037062
226,High,2,4,381,2,0,0,2,2,0,1,0
226,High,2,4,382,2,0,0,2,1,0,1,0
226,High,2,4,383,2,1,1,1,2,1,1,0.361554539
226,High,2,4,384,2,0,0,2,1,0,1,0
226,High,2,4,385,2,2,1,1,1,1,1,0.307379823
226,High,2,4,386,2,2,1,1,1,1,1,0.452913806
226,High,2,4,387,2,1,1,1,2,1,1,0.375877859
226,High,2,4,388,2,2,1,1,1,1,1,0.394405971
226,High,2,4,389,2,1,1,1,2,1,1,0.411459406
226,High,2,4,390,2,2,1,1,1,1,1,0.397068012
226,High,2,4,391,2,0,0,2,1,0,1,0
226,High,2,4,392,2,1,1,1,2,1,1,0.371719151
226,High,2,4,393,2,0,0,2,1,0,1,0
226,High,2,4,394,2,2,1,1,1,1,1,0.375456217
226,High,2,4,395,2,0,0,2,2,0,1,0
226,High,2,4,396,2,0,0,2,2,0,1,0
226,High,2,4,397,2,0,0,2,2,0,1,0
226,High,2,4,398,2,0,0,2,1,0,1,0
226,High,2,4,399,2,0,0,2,2,0,1,0
226,High,2,4,400,2,1,1,1,2,1,1,0.390552532
226,High,2,4,401,2,1,1,1,2,0,0,0
226,High,2,4,402,2,2,1,1,1,1,1,0.352378036
226,High,2,4,403,2,0,0,2,1,0,1,0
226,High,2,4,404,2,0,0,2,1,0,1,0
226,High,2,4,405,2,0,0,2,2,0,1,0
226,High,2,4,406,2,2,1,1,1,1,1,0.363229969
226,High,2,4,407,2,2,1,1,1,1,1,0.47471664
226,High,2,4,408,2,0,0,2,1,0,1,0
226,High,2,4,409,2,0,0,2,1,0,1,0
226,High,2,4,410,2,0,0,2,1,0,1,0
226,High,2,4,411,2,1,1,1,2,1,1,0.358922639
226,High,2,4,412,2,1,1,1,2,1,1,0.409806307
226,High,2,4,413,2,0,0,2,2,0,1,0
226,High,2,4,414,2,1,1,1,2,1,1,0.415062819
226,High,2,4,415,2,0,0,2,2,0,1,0
226,High,2,4,416,2,1,1,1,2,1,1,0.354276836
226,High,2,4,417,2,0,0,2,2,0,1,0
226,High,2,4,418,2,2,1,1,1,1,1,0.327012605
226,High,2,4,419,2,0,0,2,2,0,1,0
226,High,2,4,420,2,2,1,1,1,1,1,0.395620309
226,High,2,4,421,1,2,1,1,1,0,0,0
226,High,2,4,422,1,0,0,2,1,0,1,0
226,High,2,4,423,1,0,0,2,2,0,1,0
226,High,2,4,424,1,1,1,1,2,1,1,0.372994838
226,High,2,4,425,1,2,1,1,1,1,1,0.359524554
226,High,2,4,426,1,0,0,2,1,0,1,0
226,High,2,4,427,1,0,0,2,1,0,1,0
226,High,2,4,428,1,1,1,1,2,1,1,0.317418525
226,High,2,4,429,1,2,1,1,1,1,1,0.273074955
226,High,2,4,430,1,2,1,1,1,1,1,0.292854811
226,High,2,4,431,1,0,0,2,1,0,1,0
226,High,2,4,432,1,2,1,1,1,1,1,0.329572382
226,High,2,4,433,1,1,1,1,2,1,1,0.377882513
226,High,2,4,434,1,1,1,1,2,1,1,0.363356637
226,High,2,4,435,1,1,1,1,2,1,1,0.381721634
226,High,2,4,436,1,0,0,2,2,0,1,0
226,High,2,4,437,1,0,0,2,1,0,1,0
226,High,2,4,438,1,0,0,2,2,0,1,0
226,High,2,4,439,1,0,0,2,2,0,1,0
226,High,2,4,440,1,0,0,2,2,0,1,0
226,High,2,4,441,1,0,0,2,1,0,1,0
226,High,2,4,442,1,1,1,1,2,1,1,0.351645588
226,High,2,4,443,1,0,0,2,2,0,1,0
226,High,2,4,444,1,0,0,2,2,0,1,0
226,High,2,4,445,1,1,1,1,2,1,1,0.376175918
226,High,2,4,446,1,0,0,2,1,0,1,0
226,High,2,4,447,1,2,1,1,1,1,1,0.382659717
226,High,2,4,448,1,2,1,1,1,0,0,0
226,High,2,4,449,1,2,1,1,1,1,1,0.322407978
226,High,2,4,450,1,0,0,2,1,0,1,0
226,High,2,4,451,1,1,1,1,2,1,1,0.328276137
226,High,2,4,452,1,1,1,1,2,1,1,0.314511538
226,High,2,4,453,1,0,0,2,1,0,1,0
226,High,2,4,454,1,2,1,1,1,1,1,0.289112743
226,High,2,4,455,1,0,0,2,2,0,1,0
226,High,2,4,456,1,1,1,1,2,1,1,0.259096657
226,High,2,4,457,1,0,0,2,1,0,1,0
226,High,2,4,458,1,2,1,1,1,1,1,0.235302807
226,High,2,4,459,1,0,0,2,2,0,1,0
226,High,2,4,460,1,0,0,2,2,0,1,0
226,High,2,4,461,1,2,1,1,1,1,1,0.352812289
226,High,2,4,462,1,1,1,1,2,1,1,0.371294427
226,High,2,4,463,1,0,0,2,2,0,1,0
226,High,2,4,464,1,0,0,2,1,0,1,0
226,High,2,4,465,1,2,1,1,1,1,1,0.330213123
226,High,2,4,466,1,0,0,2,1,0,1,0
226,High,2,4,467,1,2,1,1,1,1,1,0.30561366
226,High,2,4,468,1,2,1,1,1,1,1,0.356583796
226,High,2,4,469,1,0,0,2,2,0,1,0
226,High,2,4,470,1,2,1,1,1,1,1,0.393654901
226,High,2,4,471,1,0,0,2,1,0,1,0
226,High,2,4,472,1,1,1,1,2,1,1,0.365047508
226,High,2,4,473,1,1,1,1,2,1,1,0.481715996
226,High,2,4,474,1,0,0,2,2,0,1,0
226,High,2,4,475,1,0,0,2,2,0,1,0
226,High,2,4,476,1,0,0,2,2,0,1,0
226,High,2,4,477,1,1,1,1,2,1,1,0.363205301
226,High,2,4,478,1,0,0,2,1,0,1,0
226,High,2,4,479,1,1,1,1,2,1,1,0.368968239
226,High,2,4,480,1,0,0,2,1,0,1,0
227,High,1,1,1,1,0,0,2,1,0,1,0
227,High,1,1,2,1,2,1,1,2,1,1,0.912832576
227,High,1,1,3,1,1,1,1,1,1,1,0.451413873
227,High,1,1,4,1,1,1,1,1,1,1,0.372779523
227,High,1,1,5,1,0,0,2,2,0,1,0
227,High,1,1,6,1,0,0,2,1,0,1,0
227,High,1,1,7,1,1,1,1,1,1,1,0.366599652
227,High,1,1,8,1,0,0,2,2,0,1,0
227,High,1,1,9,1,2,1,1,2,1,1,0.276915079
227,High,1,1,10,1,0,0,2,1,0,1,0
227,High,1,1,11,1,1,1,1,1,1,1,0.442174678
227,High,1,1,12,1,0,0,2,2,0,1,0
227,High,1,1,13,1,0,0,2,1,0,1,0
227,High,1,1,14,1,0,0,2,1,0,1,0
227,High,1,1,15,1,0,0,2,2,0,1,0
227,High,1,1,16,1,0,0,2,2,0,1,0
227,High,1,1,17,1,1,1,1,1,1,1,0.325972347
227,High,1,1,18,1,2,1,1,2,1,1,0.376572805
227,High,1,1,19,1,2,1,1,2,1,1,0.300727155
227,High,1,1,20,1,2,1,1,2,1,1,0.349733324
227,High,1,1,21,1,2,1,1,2,1,1,0.273792205
227,High,1,1,22,1,0,0,2,2,0,1,0
227,High,1,1,23,1,0,0,2,1,0,1,0
227,High,1,1,24,1,2,1,1,2,1,1,0.458114908
227,High,1,1,25,1,2,1,1,2,1,1,0.316756619
227,High,1,1,26,1,0,0,2,2,0,1,0
227,High,1,1,27,1,1,1,1,1,1,1,0.321077604
227,High,1,1,28,1,0,0,2,2,0,1,0
227,High,1,1,29,1,0,0,2,2,0,1,0
227,High,1,1,30,1,1,1,1,1,1,1,0.343479787
227,High,1,1,31,1,0,0,2,1,0,1,0
227,High,1,1,32,1,0,0,2,1,0,1,0
227,High,1,1,33,1,1,1,1,1,1,1,0.591725658
227,High,1,1,34,1,0,0,2,1,0,1,0
227,High,1,1,35,1,0,0,2,1,0,1,0
227,High,1,1,36,1,1,1,1,1,1,1,0.425253167
227,High,1,1,37,1,0,0,2,2,0,1,0
227,High,1,1,38,1,2,1,1,2,1,1,0.300884123
227,High,1,1,39,1,1,1,1,1,1,1,0.318908472
227,High,1,1,40,1,2,1,1,2,1,1,0.306006145
227,High,1,1,41,1,0,0,2,2,0,1,0
227,High,1,1,42,1,0,0,2,2,0,1,0
227,High,1,1,43,1,0,0,2,1,0,1,0
227,High,1,1,44,1,2,1,1,2,1,1,0.349608723
227,High,1,1,45,1,2,1,1,2,1,1,0.301939177
227,High,1,1,46,1,0,0,2,2,0,1,0
227,High,1,1,47,1,2,1,1,2,1,1,0.373522907
227,High,1,1,48,1,0,0,2,1,0,1,0
227,High,1,1,49,1,1,1,1,1,1,1,0.312927084
227,High,1,1,50,1,0,0,2,2,0,1,0
227,High,1,1,51,1,1,1,1,1,1,1,0.286649075
227,High,1,1,52,1,0,0,2,1,0,1,0
227,High,1,1,53,1,1,1,1,1,1,1,0.353914637
227,High,1,1,54,1,1,1,1,1,1,1,0.404222392
227,High,1,1,55,1,0,0,2,1,0,1,0
227,High,1,1,56,1,2,1,1,2,1,1,0.412222669
227,High,1,1,57,1,0,0,2,1,0,1,0
227,High,1,1,58,1,0,0,2,2,0,1,0
227,High,1,1,59,1,2,1,1,2,1,1,0.304816975
227,High,1,1,60,1,1,1,1,1,1,1,0.355092229
227,High,1,1,61,2,1,1,1,1,1,1,0.534108884
